TARGET_B,TARGET_D,MONTHS_SINCE_ORIGIN,DONOR_AGE,IN_HOUSE,URBANICITY,SES,CLUSTER_CODE,HOME_OWNER,DONOR_GENDER,INCOME_GROUP,PUBLISHED_PHONE,OVERLAY_SOURCE,MOR_HIT_RATE,MEDIAN_HOME_VALUE,BIN_MEDIAN_HOME_VALUE,MEDIAN_HOUSEHOLD_INCOME,PCT_OWNER_OCCUPIED,PER_CAPITA_INCOME,BIN_PER_CAPITA_INCOME,PCT_ATTRIBUTE1,PCT_ATTRIBUTE2,PCT_ATTRIBUTE3,PCT_ATTRIBUTE4,PEP_STAR,RECENT_STAR_STATUS,RECENCY_STATUS_96NK,FREQUENCY_STATUS_97NK,RECENT_RESPONSE_PROP,RECENT_AVG_GIFT_AMT,RECENT_CARD_RESPONSE_PROP,RECENT_AVG_CARD_GIFT_AMT,RECENT_RESPONSE_COUNT,RECENT_CARD_RESPONSE_COUNT,MONTHS_SINCE_LAST_PROM_RESP,LIFETIME_CARD_PROM,LIFETIME_PROM,LIFETIME_GIFT_AMOUNT,LIFETIME_GIFT_COUNT,LIFETIME_AVG_GIFT_AMT,BIN_LIFETIME_AVG_GIFT_AMT,LIFETIME_GIFT_RANGE,LIFETIME_MAX_GIFT_AMT,LIFETIME_MIN_GIFT_AMT,LAST_GIFT_AMT,CARD_PROM_12,NUMBER_PROM_12,MONTHS_SINCE_LAST_GIFT,MONTHS_SINCE_FIRST_GIFT,FILE_AVG_GIFT,BIN_FILE_AVG_GIFT,FILE_CARD_GIFT
0,0,113,51,0,3,1,12,1,M,6,0,B,0,1537,3,495,86,17689,7,0,25,47,14,1,0,5,1,0.055999999999999994,25.0,0.0,0.0,1,0,26.0,26,72,265.0,16,16.56,3,20.0,25.0,5.0,25.0,5,12,26,113,16.56,3,6
1,10,137,44,0,3,1,12,1,F,4,0,B,3,1537,3,495,86,17689,7,0,25,47,14,1,1,6,2,0.19,15.5,0.273,15.67,4,3,20.0,32,82,291.0,26,11.19,1,14.0,17.0,3.0,17.0,6,13,20,128,11.19,1,17
0,0,65,44,0,2,1,35,1,F,7,1,B,1,2133,3,471,91,16946,6,1,44,51,24,0,0,5,1,0.091,27.5,0.091,25.0,2,1,19.0,21,53,105.0,5,21.0,3,25.0,30.0,5.0,30.0,6,13,19,65,21.0,3,2
0,0,125,52,0,2,1,35,1,F,6,0,B,9,2289,3,631,95,22571,8,0,40,36,30,1,1,6,3,0.235,10.0,0.28600000000000003,10.0,4,2,16.0,26,65,170.0,13,13.08,2,10.0,20.0,10.0,10.0,6,14,16,123,13.08,2,8
1,12,89,39,0,3,3,21,0,F,6,0,N,0,1409,3,321,53,15611,6,0,0,0,0,0,0,5,2,0.111,12.5,0.111,10.0,2,1,18.0,18,41,76.0,6,12.67,2,17.0,20.0,3.0,10.0,5,9,18,84,12.67,2,4
0,0,41,43,0,1,1,42,1,F,6,0,P,0,1914,3,448,85,18638,7,0,39,28,24,0,0,5,4,0.47100000000000003,9.75,0.444,10.25,8,4,15.0,15,36,116.0,13,8.92,1,8.0,11.0,3.0,9.0,6,14,15,45,8.92,1,5
0,0,41,43,0,1,1,42,1,F,7,0,B,1,1914,3,448,85,18638,7,0,39,28,24,1,0,5,4,0.318,10.57,0.273,10.67,7,3,16.0,17,41,90.0,9,10.0,1,6.0,12.0,6.0,12.0,6,15,16,45,10.0,1,5
0,0,89,30,0,4,2,27,0,F,5,0,N,0,1261,3,290,60,12738,4,0,27,29,23,0,0,5,3,0.1,21.0,0.2,21.0,2,2,23.0,23,63,132.0,7,18.86,3,21.0,25.0,4.0,25.0,6,14,18,87,18.86,3,5
1,25,41,62,0,5,4,10,0,U,5,0,N,0,1375,3,92,1,12453,3,0,0,0,0,1,0,5,1,0.15,17.33,0.3,17.33,3,3,24.0,15,34,57.0,4,14.25,2,20.0,25.0,5.0,25.0,6,12,24,42,14.25,2,4
0,0,101,81,0,3,1,11,1,F,6,1,B,1,1589,3,466,69,23349,8,0,31,35,13,0,0,5,1,0.053,25.0,0.111,25.0,1,1,21.0,23,59,124.0,8,15.5,3,20.0,25.0,5.0,25.0,6,12,21,93,15.5,3,5
0,0,137,63,0,5,1,1,0,M,2,0,N,0,1375,3,282,0,19352,7,0,25,53,13,1,8,5,1,0.045,14.0,0.091,14.0,1,1,34.0,33,82,212.0,27,7.85,0,12.0,15.0,3.0,15.0,6,13,18,126,7.85,0,15
0,0,17,49,0,5,2,4,1,F,6,0,P,0,1239,3,190,9,14342,5,0,23,64,21,0,0,2,1,0.2,15.0,0.5,15.0,1,1,17.0,5,13,15.0,1,15.0,2,0.0,15.0,15.0,15.0,4,10,17,17,15.0,2,1
0,0,17,47,0,5,2,5,0,F,2,0,P,0,1001,2,273,67,15281,5,0,40,42,35,0,0,3,2,0.125,5.0,0.25,5.0,1,1,21.0,8,17,25.0,2,12.5,2,15.0,20.0,5.0,20.0,6,12,19,21,12.5,2,1
0,0,29,75,0,5,1,2,1,F,3,1,B,15,2241,3,504,85,26898,9,0,28,17,43,0,0,5,1,0.14300000000000002,12.5,0.14300000000000002,15.0,2,1,20.0,10,23,25.0,2,12.5,2,5.0,15.0,10.0,15.0,5,11,20,28,12.5,2,1
1,12,89,27,0,5,1,2,0,M,5,0,N,0,2098,3,564,83,34394,9,0,32,35,41,1,0,5,2,0.053,15.0,0.0,0.0,1,0,19.0,22,59,78.0,8,9.75,1,12.0,15.0,3.0,10.0,6,13,18,81,9.75,1,3
0,0,89,7,0,5,1,3,1,M,6,1,B,23,1919,3,486,75,24476,8,0,21,55,33,0,0,5,1,0.111,18.0,0.222,18.0,2,2,24.0,21,51,70.0,6,11.67,2,15.0,18.0,3.0,18.0,5,10,24,88,11.67,2,5
0,0,77,82,0,4,1,23,1,F,6,1,B,1,1471,3,393,81,19529,7,2,37,32,63,0,0,4,1,0.1,21.0,0.111,20.0,2,1,15.0,18,47,83.0,5,16.6,3,20.0,25.0,5.0,22.0,5,12,15,77,16.6,3,2
0,0,89,72,0,5,1,3,1,F,5,0,B,0,1479,3,353,67,19876,8,0,9,0,81,0,0,5,1,0.11800000000000001,20.0,0.28600000000000003,20.0,2,2,16.0,20,52,80.0,4,20.0,3,0.0,20.0,20.0,20.0,5,11,16,81,20.0,3,4
0,0,101,70,0,5,1,2,1,M,5,0,B,5,1557,3,392,70,22457,8,0,35,15,61,1,1,6,3,0.263,13.4,0.4,13.75,5,4,19.0,25,63,125.5,13,9.65,1,15.0,20.0,5.0,13.0,6,14,19,93,9.65,1,6
0,0,17,17,0,5,2,5,1,M,2,1,B,27,943,2,293,66,12859,4,0,34,23,44,0,0,2,1,0.25,25.0,0.5,25.0,1,1,15.0,4,6,25.0,1,25.0,3,0.0,25.0,25.0,25.0,3,4,15,15,25.0,3,1
0,0,41,76,0,5,3,8,0,F,7,0,N,0,943,2,293,66,12859,4,0,36,38,57,1,0,5,1,0.158,11.67,0.25,10.0,3,2,18.0,13,31,45.0,4,11.25,2,5.0,15.0,10.0,15.0,5,11,18,43,11.25,2,3
0,0,41,32,0,5,4,10,1,F,3,0,B,2,654,1,180,55,9093,1,0,18,48,33,0,0,5,4,0.294,14.0,0.125,10.0,5,1,18.0,13,32,119.0,9,13.22,2,23.0,25.0,2.0,20.0,6,13,18,44,13.22,2,2
0,0,113,68,0,5,4,10,1,M,2,0,B,0,583,1,147,49,5567,0,0,14,23,0,0,0,5,1,0.045,27.0,0.0,0.0,1,0,30.0,29,66,159.0,8,19.88,3,19.0,27.0,8.0,25.0,6,13,18,105,19.88,3,3
1,25,41,47,0,5,2,7,0,M,6,0,N,0,1365,3,282,47,16473,6,1,38,30,41,0,0,5,1,0.0,0.0,0.0,0.0,0,0,18.0,16,36,75.0,3,25.0,3,10.0,30.0,20.0,25.0,6,13,18,42,25.0,3,1
1,15,89,73,0,3,2,17,1,F,6,1,B,5,1189,2,278,49,13051,4,1,35,36,46,1,0,5,1,0.059000000000000004,18.0,0.1,18.0,1,1,29.0,25,56,162.0,12,13.5,2,13.0,18.0,5.0,15.0,6,12,18,79,13.5,2,4
1,20,89,76,0,3,2,16,1,M,5,1,B,9,1504,3,381,93,19152,7,0,56,14,66,1,3,5,1,0.14300000000000002,12.33,0.273,12.33,3,3,17.0,24,59,136.5,20,6.83,0,17.0,20.0,3.0,20.0,5,9,17,79,6.83,0,9
0,0,137,63,0,5,1,2,0,M,5,1,N,0,1464,3,488,84,24123,8,0,48,30,44,1,13,5,1,0.055999999999999994,10.0,0.125,10.0,1,1,16.0,29,68,125.0,15,8.33,1,10.0,15.0,5.0,10.0,5,12,16,120,8.33,1,11
1,20,29,28,0,5,3,8,0,F,5,0,N,0,1016,2,235,65,12496,3,0,27,40,11,0,0,3,1,0.1,20.0,0.25,20.0,1,1,24.0,6,17,20.0,1,20.0,3,0.0,20.0,20.0,20.0,3,7,24,24,20.0,3,1
0,0,41,31,0,5,3,8,1,F,5,0,B,3,2122,3,488,51,23182,8,0,32,19,22,1,0,5,4,0.444,8.38,0.444,8.75,8,4,17.0,13,29,67.0,8,8.38,1,7.0,12.0,5.0,10.0,6,13,17,35,8.38,1,4
0,0,77,68,0,3,2,20,1,F,2,1,B,1,1569,3,310,40,18520,7,0,40,17,38,0,0,5,2,0.136,18.33,0.091,15.0,3,1,16.0,23,55,125.0,7,17.86,3,15.0,25.0,10.0,15.0,6,13,16,74,17.86,3,3
0,0,17,69,0,5,3,8,0,F,3,0,N,0,1160,2,197,44,9394,1,3,33,24,32,0,0,2,1,0.16699999999999998,15.0,0.0,0.0,1,0,20.0,5,15,15.0,1,15.0,2,0.0,15.0,15.0,15.0,4,10,20,20,15.0,2,0
0,0,41,72,0,3,2,17,1,F,5,1,P,0,978,2,233,27,11303,2,3,26,32,15,0,0,5,2,0.105,17.5,0.125,20.0,2,1,22.0,14,35,50.0,4,12.5,2,15.0,20.0,5.0,20.0,6,12,22,45,12.5,2,2
0,0,65,40,0,5,3,8,1,F,5,0,B,1,824,2,221,55,8428,0,0,29,39,30,0,0,5,4,0.23800000000000002,6.2,0.091,9.0,5,1,15.0,18,45,93.0,14,6.64,0,6.0,10.0,4.0,5.0,6,13,15,55,6.64,0,2
0,0,65,65,0,3,2,18,1,M,5,0,B,2,1003,2,406,77,11028,2,3,37,36,25,0,0,1,1,0.067,20.0,0.0,0.0,1,0,15.0,13,34,46.0,4,11.5,2,14.0,20.0,6.0,20.0,3,9,15,53,11.5,2,1
0,0,65,39,0,3,2,18,0,F,6,0,N,0,1212,2,405,81,12080,3,2,21,51,7,1,1,6,3,0.364,3.5,0.364,3.5,8,4,23.0,21,49,75.0,26,2.88,0,4.0,6.0,2.0,5.0,6,11,23,63,2.88,0,10
0,0,89,74,0,5,3,8,1,M,2,1,B,7,2173,3,545,92,22984,8,0,29,39,30,1,0,5,1,0.059000000000000004,34.0,0.0,0.0,1,0,17.0,21,51,152.0,6,25.33,3,24.0,34.0,10.0,34.0,6,13,17,92,25.33,3,4
1,10,77,67,0,3,2,18,1,F,4,0,P,0,1444,3,439,94,16815,6,1,36,27,13,1,0,5,3,0.316,7.67,0.3,5.67,6,3,18.0,21,48,68.0,10,6.8,0,5.0,10.0,5.0,10.0,6,11,18,76,6.8,0,5
0,0,41,56,0,5,3,8,0,M,5,0,N,0,766,2,277,81,12164,3,0,38,15,64,0,0,5,3,0.25,10.0,0.182,10.0,5,2,18.0,16,35,100.0,9,11.11,1,10.0,20.0,10.0,10.0,6,13,18,41,11.11,1,3
0,0,41,59,0,5,4,10,0,U,1,0,N,0,736,1,201,49,8247,0,0,29,35,29,1,11,5,1,0.111,15.0,0.222,15.0,2,2,15.0,15,38,61.0,5,12.2,2,12.0,17.0,5.0,15.0,5,13,15,44,12.2,2,4
0,0,113,59,0,5,3,8,0,F,1,0,M,15,878,2,194,55,7491,0,0,19,41,38,1,0,5,2,0.1,11.0,0.222,11.0,2,2,17.0,22,63,105.0,10,10.5,1,8.0,13.0,5.0,11.0,6,13,17,105,10.5,1,7
0,0,137,64,0,5,3,8,1,M,2,0,B,1,721,1,259,78,12375,3,0,38,45,28,1,1,6,4,0.278,4.6,0.25,4.0,5,2,18.0,29,66,73.0,27,2.7,0,5.0,6.0,1.0,6.0,6,12,18,130,2.7,0,14
0,0,29,37,0,5,1,3,0,M,1,0,N,0,1795,3,514,75,33663,9,1,45,22,46,0,0,3,1,0.077,25.0,0.0,0.0,1,0,26.0,8,19,25.0,1,25.0,3,0.0,25.0,25.0,25.0,3,7,26,26,25.0,3,0
0,0,53,47,0,4,2,25,0,F,2,0,M,0,1264,3,403,84,12093,3,1,17,20,24,0,0,5,1,0.091,17.0,0.091,12.0,2,1,26.0,19,43,70.0,6,11.67,2,17.0,22.0,5.0,22.0,5,10,26,52,11.67,2,3
0,0,89,17,0,4,2,25,0,F,1,0,P,0,0,0,207,0,15453,6,1,17,20,24,1,1,6,2,0.17600000000000002,18.33,0.2,19.0,3,2,23.0,25,62,218.0,16,13.63,2,27.0,30.0,3.0,10.0,6,13,18,86,13.63,2,9
0,0,113,73,0,5,2,4,0,F,2,0,P,0,1188,2,252,30,16016,6,0,15,36,19,1,4,5,1,0.125,10.0,0.14300000000000002,10.0,2,1,21.0,25,71,181.0,20,9.05,1,15.0,20.0,5.0,10.0,4,11,21,113,9.05,1,10
0,0,137,55,0,4,2,25,0,U,4,0,N,0,3440,3,847,90,47824,9,1,17,20,24,1,1,6,3,0.158,43.67,0.3,43.67,3,3,16.0,32,80,494.5,19,26.03,3,37.5,45.0,7.5,45.0,6,15,16,130,26.03,3,13
0,0,29,29,0,3,2,20,1,F,4,0,B,0,1358,3,266,35,16973,6,3,24,43,21,0,0,3,1,0.1,20.0,0.25,20.0,1,1,24.0,6,15,20.0,1,20.0,3,0.0,20.0,20.0,20.0,3,7,24,24,20.0,3,1
0,0,29,30,0,3,1,15,1,F,4,0,B,0,1358,3,266,35,16973,6,1,24,40,17,0,0,3,1,0.1,15.0,0.25,15.0,1,1,24.0,6,16,15.0,1,15.0,2,0.0,15.0,15.0,15.0,3,8,24,24,15.0,2,1
0,0,137,83,0,4,1,23,0,M,2,0,N,0,1734,3,464,85,22033,8,2,48,5,75,1,1,6,4,0.353,10.0,0.455,10.0,6,5,17.0,33,80,327.0,37,8.84,1,17.0,20.0,3.0,10.0,6,13,17,130,8.84,1,21
1,20,41,51,0,5,1,2,1,M,3,1,B,10,1345,3,446,62,16265,6,2,34,52,9,1,1,6,4,0.65,13.08,0.8,12.75,13,8,16.0,16,40,215.0,18,11.94,2,15.0,20.0,5.0,14.0,6,14,16,45,11.94,2,10
0,0,77,41,0,3,2,18,1,F,4,1,P,0,1133,2,352,53,12806,4,15,34,53,0,0,0,5,4,0.263,9.4,0.375,9.33,5,3,16.0,18,47,67.0,9,7.44,0,8.0,11.0,3.0,10.0,5,12,16,67,7.44,0,5
0,0,101,86,0,3,2,17,0,U,1,0,N,0,1125,2,250,48,14044,5,17,40,41,18,1,0,5,3,0.4,5.0,0.455,5.0,8,5,22.0,24,57,119.0,23,5.17,0,2.0,7.0,5.0,5.0,5,11,22,92,5.17,0,12
0,0,17,39,0,3,2,18,1,M,5,0,P,0,1306,3,437,89,12928,4,2,30,57,13,0,0,3,2,0.25,70.5,0.5,70.5,2,2,17.0,8,20,141.0,2,70.5,3,29.0,85.0,56.0,56.0,6,13,17,21,70.5,3,2
0,0,29,39,0,3,2,18,1,F,5,0,B,7,1063,2,360,71,12279,3,2,35,46,22,0,0,5,1,0.133,12.5,0.16699999999999998,10.0,2,1,19.0,9,24,25.0,2,12.5,2,5.0,15.0,10.0,15.0,4,10,19,33,12.5,2,1
0,0,29,82,0,3,2,18,1,F,4,0,B,7,1306,3,437,89,12928,4,2,30,57,13,0,0,5,2,0.16699999999999998,12.33,0.25,12.5,3,2,21.0,11,28,37.0,3,12.33,2,5.0,15.0,10.0,15.0,5,11,21,32,12.33,2,2
0,0,137,57,0,5,3,8,1,F,4,1,P,0,1030,2,336,64,12112,3,1,31,33,28,1,3,5,2,0.21100000000000002,8.75,0.3,8.0,4,3,15.0,30,64,123.0,18,6.83,0,7.0,11.0,4.0,11.0,4,11,15,124,6.83,0,14
1,10,77,45,0,2,1,35,1,F,5,0,P,0,2099,3,588,88,19738,8,1,40,40,42,1,11,5,1,0.05,20.0,0.0,0.0,1,0,17.0,24,59,107.0,10,10.7,1,15.0,20.0,5.0,20.0,6,13,17,75,10.7,1,5
0,0,65,59,0,3,1,13,0,M,4,0,N,0,1802,3,504,80,20641,8,0,37,14,60,1,3,5,2,0.294,12.8,0.33299999999999996,12.0,5,3,15.0,16,39,84.0,8,10.5,1,13.0,18.0,5.0,18.0,5,12,15,53,10.5,1,4
0,0,125,79,0,3,1,11,1,M,6,0,B,1,2122,3,488,51,23182,8,1,21,43,19,1,1,6,3,0.133,4.5,0.0,0.0,2,0,19.0,25,63,78.0,14,5.57,0,9.0,11.0,2.0,4.0,4,9,19,121,5.57,0,7
1,20,41,58,0,3,3,21,0,F,6,0,N,0,680,1,235,52,7362,0,1,32,43,19,0,0,5,2,0.222,13.0,0.33299999999999996,13.33,4,3,20.0,13,29,52.0,4,13.0,2,5.0,15.0,10.0,15.0,6,12,20,35,13.0,2,3
0,0,29,71,0,3,1,15,0,M,7,0,N,0,1588,3,238,64,14499,5,1,29,49,9,0,0,5,1,0.14300000000000002,13.0,0.14300000000000002,16.0,2,1,22.0,10,23,26.0,2,13.0,2,6.0,16.0,10.0,16.0,5,11,22,28,13.0,2,1
1,10,41,77,0,4,3,30,1,F,4,1,B,9,658,1,166,41,7704,0,0,24,35,10,0,0,5,4,0.222,14.25,0.33299999999999996,15.67,4,3,16.0,14,32,68.0,6,11.33,2,15.0,20.0,5.0,6.0,6,13,15,39,11.33,2,3
1,20,41,83,0,3,1,15,0,F,2,0,N,0,1788,3,368,21,23026,8,1,25,37,30,0,0,5,1,0.111,14.5,0.25,14.5,2,2,17.0,13,35,44.0,4,11.0,1,15.0,20.0,5.0,20.0,6,14,17,41,11.0,1,3
0,0,101,77,0,3,1,11,1,M,2,1,B,5,1297,3,391,58,16541,6,1,23,40,15,0,0,5,3,0.21100000000000002,10.5,0.25,10.0,4,2,15.0,21,52,92.0,10,9.2,1,7.0,12.0,5.0,10.0,6,13,15,92,9.2,1,5
0,0,137,75,0,3,2,18,1,F,2,0,B,0,966,2,383,83,13089,4,0,33,41,29,1,7,5,2,0.158,10.0,0.0,0.0,3,0,19.0,26,61,73.0,12,6.08,0,8.0,11.0,3.0,10.0,5,12,19,129,6.08,0,5
0,0,29,57,0,3,3,21,1,M,1,0,B,2,668,1,232,57,10360,2,0,24,30,33,0,0,5,3,0.267,13.75,0.429,13.33,4,3,20.0,11,26,55.0,4,13.75,2,5.0,15.0,10.0,15.0,6,14,20,30,13.75,2,3
0,0,77,67,0,4,3,32,1,M,2,1,P,0,622,1,133,38,6783,0,0,19,55,0,0,0,5,1,0.063,21.0,0.0,0.0,1,0,19.0,18,50,70.0,4,17.5,3,8.0,21.0,13.0,21.0,5,12,19,69,17.5,3,2
1,5,77,49,0,3,2,18,1,F,4,0,P,0,1205,2,399,70,17611,7,0,33,50,10,0,0,5,2,0.22699999999999998,11.0,0.364,11.25,5,4,24.0,20,50,98.0,10,9.8,1,8.0,13.0,5.0,11.0,4,7,24,77,9.8,1,6
1,19,137,57,0,4,3,32,1,M,5,0,B,7,676,1,156,47,4877,0,0,31,32,30,1,1,6,2,0.105,17.0,0.125,20.0,2,1,16.0,30,73,182.0,15,12.13,2,10.0,20.0,10.0,20.0,6,14,16,128,12.13,2,8
0,0,29,59,0,5,2,7,1,M,5,0,B,1,1254,3,259,30,13577,4,3,47,30,25,0,0,5,1,0.111,21.5,0.125,23.0,2,1,25.0,12,28,43.0,2,21.5,3,3.0,23.0,20.0,20.0,6,12,25,33,21.5,3,1
0,0,53,79,0,3,1,11,0,U,4,0,N,0,1751,3,432,68,20947,8,1,32,37,19,0,0,5,1,0.095,15.0,0.091,20.0,2,1,29.0,19,44,81.0,6,13.5,2,20.0,25.0,5.0,25.0,6,13,18,52,13.5,2,3
0,0,41,37,0,5,2,7,0,F,3,0,P,0,919,2,318,16,17689,7,3,30,53,10,1,1,6,4,0.308,5.75,0.28600000000000003,6.5,4,2,15.0,11,24,47.0,8,5.88,0,2.0,7.0,5.0,5.0,3,5,15,44,5.88,0,4
0,0,17,63,0,3,2,0,0,M,6,0,N,0,1513,3,454,78,15359,5,0,0,0,0,0,0,2,1,0.14300000000000002,20.0,0.33299999999999996,20.0,1,1,21.0,6,16,20.0,1,20.0,3,0.0,20.0,20.0,20.0,4,10,21,21,20.0,3,1
0,0,29,46,0,3,2,0,0,M,4,1,M,0,1513,3,454,78,15359,5,0,0,0,0,0,0,5,1,0.154,10.0,0.0,0.0,2,0,18.0,8,21,20.0,2,10.0,1,10.0,15.0,5.0,15.0,4,10,18,32,10.0,1,0
0,0,77,7,0,3,2,0,0,M,5,0,N,0,1513,3,454,78,15359,5,0,0,0,0,1,5,5,1,0.222,16.25,0.3,16.67,4,3,21.0,23,60,377.0,31,12.16,2,15.0,20.0,5.0,17.0,6,13,21,75,12.16,2,11
0,0,101,59,0,3,2,0,0,M,3,0,N,0,0,0,0,17,0,0,0,0,0,0,1,1,6,1,0.111,12.5,0.125,15.0,2,1,16.0,25,69,205.0,20,10.25,1,12.0,15.0,3.0,15.0,6,14,16,97,10.25,1,9
1,23,41,74,0,5,1,2,1,M,3,0,B,2,1486,3,361,69,17774,7,0,35,19,59,1,0,5,2,0.111,17.5,0.25,17.5,2,2,16.0,14,37,51.0,4,12.75,2,15.0,20.0,5.0,15.0,6,14,16,44,12.75,2,4
0,0,113,60,0,3,1,13,0,M,4,0,N,0,3387,3,840,98,46647,9,0,46,24,65,0,0,5,1,0.1,15.0,0.0,0.0,2,0,18.0,24,58,61.0,7,8.71,1,10.0,15.0,5.0,15.0,6,13,18,111,8.71,1,3
1,8,137,82,0,5,1,2,1,F,5,0,B,2,1368,3,379,84,23121,8,0,38,41,37,1,1,6,2,0.2,8.67,0.429,8.67,3,3,16.0,26,70,233.0,34,6.85,0,6.0,11.0,5.0,11.0,4,9,16,130,6.85,0,16
0,0,17,71,0,1,2,46,0,M,2,1,M,0,1168,2,371,69,14953,5,0,32,30,41,0,0,2,1,0.2,20.0,0.5,20.0,1,1,17.0,5,13,20.0,1,20.0,3,0.0,20.0,20.0,20.0,4,10,17,17,20.0,3,1
0,0,29,61,0,4,3,30,0,F,1,0,P,0,685,1,270,69,9770,1,4,26,40,42,0,0,3,3,0.3,8.67,0.25,5.0,3,1,15.0,8,20,26.0,3,8.67,1,6.0,11.0,5.0,11.0,5,12,15,24,8.67,1,1
0,0,29,55,0,4,3,30,1,F,5,1,P,0,690,1,221,48,9803,1,16,32,35,26,0,0,5,4,0.267,15.25,0.14300000000000002,14.0,4,1,17.0,11,31,67.0,5,13.4,2,19.0,25.0,6.0,6.0,6,17,15,32,13.4,2,1
0,0,77,55,0,4,3,31,0,F,5,0,N,0,713,1,168,35,7554,0,0,29,14,34,1,0,5,1,0.091,25.0,0.0,0.0,2,0,19.0,22,60,112.0,7,16.0,3,20.0,25.0,5.0,25.0,6,13,19,68,16.0,3,4
0,0,89,77,0,1,2,49,1,F,5,0,P,0,991,2,273,73,11600,3,1,32,29,38,0,0,5,3,0.2,9.33,0.28600000000000003,9.0,3,2,23.0,14,35,70.0,9,7.78,0,5.0,10.0,5.0,10.0,4,7,18,81,7.78,0,4
1,20,137,62,0,4,3,30,0,U,7,0,N,0,566,1,208,50,6854,0,0,29,35,36,1,3,5,1,0.188,14.0,0.375,14.0,3,3,20.0,31,70,137.0,17,8.06,1,10.0,15.0,5.0,14.0,5,12,20,128,8.06,1,11
0,0,65,55,0,2,2,39,1,M,3,0,B,14,1083,2,209,8,7846,0,83,12,14,0,1,1,6,4,0.316,10.33,0.3,10.0,6,3,18.0,21,50,114.0,13,8.77,1,7.0,12.0,5.0,10.0,6,14,18,57,8.77,1,6
0,0,101,57,0,1,3,53,1,F,5,1,B,0,819,2,249,76,13307,4,0,35,14,40,1,1,6,1,0.095,25.0,0.1,25.0,2,1,19.0,27,70,181.0,13,13.92,2,20.0,25.0,5.0,25.0,6,13,19,99,13.92,2,8
0,0,77,74,0,1,3,52,0,F,1,1,B,1,705,1,183,50,7948,0,0,24,20,44,0,0,5,1,0.091,29.0,0.0,0.0,2,0,26.0,22,57,128.0,7,18.29,3,21.0,31.0,10.0,31.0,5,11,26,77,18.29,3,3
0,0,65,63,0,4,2,25,0,F,1,0,P,0,745,1,173,33,9995,1,0,28,31,25,0,0,5,2,0.2,6.5,0.222,9.0,4,2,21.0,17,42,39.0,9,4.33,0,13.0,15.0,2.0,15.0,6,12,21,56,4.33,0,3
0,0,137,77,0,4,1,22,1,F,5,0,P,0,1303,3,258,69,18385,7,0,43,26,44,1,1,6,2,0.111,9.0,0.0,0.0,2,0,19.0,28,68,78.0,13,6.0,0,8.0,10.0,2.0,10.0,6,13,19,126,6.0,0,6
1,6,29,31,0,4,2,25,1,F,3,1,B,2,988,2,169,36,9190,1,0,11,38,23,1,0,5,3,0.308,6.25,0.5,6.67,4,3,20.0,10,24,25.0,4,6.25,0,5.0,10.0,5.0,5.0,6,12,20,31,6.25,0,3
1,5,137,48,0,4,2,27,1,F,5,0,P,0,927,2,220,47,13812,4,2,23,27,26,1,15,5,1,0.053,25.0,0.111,25.0,1,1,20.0,30,71,113.0,11,10.27,1,22.0,25.0,3.0,25.0,6,13,20,126,10.27,1,9
0,0,101,49,0,2,1,35,1,F,4,0,P,0,1586,3,471,82,24340,8,1,32,29,39,0,0,5,3,0.3,5.0,0.4,4.75,6,4,15.0,23,57,68.0,16,4.25,0,3.0,6.0,3.0,5.0,5,11,15,91,4.25,0,9
0,0,137,58,0,1,1,42,0,M,2,1,B,0,1413,3,352,86,20921,8,0,37,37,32,1,0,5,2,0.136,45.0,0.182,50.0,3,2,22.0,33,75,318.0,16,19.88,3,45.0,50.0,5.0,50.0,6,13,22,129,19.88,3,10
1,6,41,83,0,2,2,40,0,M,2,0,N,0,1257,3,231,66,19180,7,0,54,17,48,1,0,5,4,0.316,6.17,0.5,6.2,6,5,20.0,15,33,45.0,8,5.63,0,5.0,8.0,3.0,5.0,6,12,18,40,5.63,0,6
0,0,53,66,0,2,1,35,1,M,4,1,B,0,1825,3,289,87,13508,4,0,50,25,58,1,0,5,4,0.35,14.29,0.444,12.5,7,4,17.0,17,39,108.0,9,12.0,2,17.0,20.0,3.0,20.0,6,13,17,53,12.0,2,5
1,16,89,51,0,2,2,40,1,F,4,0,B,2,1231,3,323,68,14716,5,0,33,30,58,1,1,6,2,0.19,15.75,0.273,16.0,4,3,17.0,23,54,123.0,10,12.3,2,12.0,17.0,5.0,15.0,6,13,17,76,12.3,2,6
0,0,113,85,0,2,1,35,0,F,1,0,P,0,1403,3,359,74,12479,3,0,31,99,0,1,1,6,3,0.33299999999999996,7.0,0.625,7.0,5,5,21.0,18,47,118.0,20,5.9,0,11.0,13.0,2.0,7.0,3,6,21,105,5.9,0,13
0,0,17,63,0,1,2,46,1,M,5,0,P,0,653,1,173,57,10076,1,0,44,15,51,0,0,2,1,0.14300000000000002,20.0,0.33299999999999996,20.0,1,1,21.0,6,17,20.0,1,20.0,3,0.0,20.0,20.0,20.0,4,10,21,21,20.0,3,1
0,0,29,41,0,1,2,46,1,F,2,1,P,0,892,2,221,87,13836,5,0,61,8,57,0,0,5,1,0.14300000000000002,30.5,0.14300000000000002,23.0,2,1,19.0,11,24,61.0,2,30.5,3,15.0,38.0,23.0,38.0,6,13,19,29,30.5,3,1
